trial, person, eye, t0, x, y
181,0,L,-124,904.2,320.4
181,0,L,200,1347.8,238.8
181,0,L,332,1363.4,199.6
181,0,X,1191,1290.0,310.0
182,0,L,-116,772.1,215.6
182,0,L,200,314.0,133.2
182,0,L,316,263.1,51.8
182,0,X,1319,220.0,130.0
183,0,L,-122,1188.2,206.4
183,0,L,286,453.6,855.7
183,0,L,918,454.1,867.9
183,0,L,1262,451.2,861.9
183,0,L,2246,450.0,857.2
183,0,L,2498,911.7,454.1
183,0,X,2553,395.0,925.0
184,0,L,-122,1250.8,226.7
184,0,L,178,674.7,841.9
184,0,L,294,821.3,768.0
184,0,L,486,833.6,754.4
184,0,L,822,845.2,748.1
184,0,L,954,830.0,750.8
184,0,L,1626,799.4,759.4
184,0,L,1826,837.3,776.8
184,0,L,2566,827.1,775.3
184,0,L,2754,810.5,771.2
184,0,L,2886,834.3,757.3
184,0,X,3489,790.0,835.0
185,0,L,-120,1147.1,262.9
185,0,L,216,1147.7,593.5
185,0,L,1432,1153.1,564.5
185,0,X,1555,1080.0,660.0
186,0,L,-119,972.7,149.0
186,0,L,145,905.5,131.8
186,0,X,925,870.0,235.0
187,0,L,19,500.8,533.3
187,0,L,215,1493.4,638.5
187,0,L,327,1656.1,614.7
187,0,X,1127,1580.0,710.0
188,0,L,-114,922.0,181.9
188,0,L,166,526.9,389.5
188,0,L,310,489.1,372.3
188,0,X,922,450.0,450.0
189,0,L,-117,996.3,225.9
189,0,L,175,1641.9,52.0
189,0,L,287,1699.1,-31.4
189,0,L,903,1710.2,13.1
189,0,L,1023,1654.1,28.1
189,0,L,1171,1689.5,1.5
189,0,X,3565,1630.0,135.0
190,0,L,-112,1021.7,469.7
190,0,L,160,1143.0,568.7
190,0,L,332,1118.7,558.8
190,0,X,1028,1080.0,660.0
191,0,L,18,799.0,76.7
191,0,L,178,1304.1,163.6
191,0,L,310,1343.6,178.7
191,0,X,1954,1290.0,310.0
192,0,L,-121,843.8,277.1
192,0,L,191,864.0,714.2
192,0,L,315,828.2,755.9
192,0,X,667,790.0,835.0
193,0,L,-108,828.4,185.1
193,0,L,116,591.3,375.6
193,0,L,216,1628.9,32.9
193,0,L,336,1699.2,-8.0
193,0,L,496,1710.4,-35.5
193,0,X,688,1630.0,135.0
194,0,L,-121,898.4,437.1
194,0,L,211,460.5,906.6
194,0,L,331,449.8,859.9
194,0,L,775,882.4,268.9
194,0,X,725,395.0,925.0
195,0,L,-25,1124.6,182.5
195,0,L,195,1648.6,589.0
195,0,L,395,1641.7,598.6
195,0,L,647,1648.9,575.3
195,0,X,871,1580.0,710.0
196,0,L,-100,633.1,223.2
196,0,L,140,311.0,74.5
196,0,L,276,262.2,5.4
196,0,X,628,220.0,130.0
197,0,L,-113,947.8,351.0
197,0,L,83,1203.7,608.9
197,0,L,223,1453.4,915.2
197,0,L,355,1463.4,943.6
197,0,X,611,1370.0,1060.0
198,0,L,-113,938.8,208.6
198,0,L,71,464.4,498.8
198,0,L,227,927.1,200.2
198,0,L,347,911.7,115.0
198,0,X,915,870.0,235.0
199,0,L,-110,942.2,405.9
199,0,L,154,496.4,434.5
199,0,L,258,484.0,353.4
199,0,X,822,450.0,450.0
0,1,L,-113,960.3,599.4
0,1,L,363,916.5,298.3
0,1,L,475,881.7,243.3
0,1,X,1385,870.0,235.0
1,1,L,-55,992.8,547.7
1,1,L,193,404.3,941.7
1,1,L,753,381.3,948.1
1,1,X,1953,395.0,925.0
2,1,L,10,1494.5,413.0
2,1,L,194,787.4,800.7
2,1,L,310,782.4,854.5
2,1,L,1174,785.5,946.6
2,1,X,1914,790.0,835.0
3,1,L,-114,1011.8,331.0
3,1,L,66,326.9,485.2
3,1,L,222,1139.2,637.4
3,1,L,350,1083.7,692.4
3,1,X,1044,1080.0,660.0
4,1,L,-22,864.7,524.7
4,1,L,190,1534.9,762.8
4,1,L,306,1607.3,792.2
4,1,L,910,1594.5,968.9
4,1,X,882,1580.0,710.0
5,1,L,-53,1061.0,954.4
5,1,L,219,1342.7,574.4
5,1,L,319,1337.3,526.8
5,1,L,363,1327.7,436.8
5,1,L,667,1315.9,434.5
5,1,L,735,1300.1,474.7
5,1,L,795,1308.3,419.9
5,1,L,1023,1311.8,308.6
5,1,L,1167,1294.4,363.4
5,1,L,1383,1297.0,393.1
5,1,L,1467,1294.4,419.2
5,1,X,1927,1290.0,310.0
6,1,L,-115,1325.7,761.7
6,1,L,105,701.1,792.4
6,1,L,229,464.6,620.5
6,1,L,353,462.2,542.0
6,1,L,837,430.5,522.2
6,1,X,985,450.0,450.0
7,1,L,-123,1093.2,448.5
7,1,L,189,1647.3,211.5
7,1,L,297,1661.8,157.2
7,1,L,585,1682.6,160.2
7,1,L,757,1692.3,114.2
7,1,L,905,1666.7,146.3
7,1,L,1041,1665.8,107.2
7,1,X,1321,1630.0,135.0
8,1,L,43,693.0,678.5
8,1,L,283,211.5,218.3
8,1,L,671,179.7,193.8
8,1,X,1435,220.0,130.0
9,1,L,-112,880.3,1648.1
9,1,L,136,892.5,662.5
9,1,L,276,1394.6,1172.9
9,1,L,500,1384.5,1159.8
9,1,X,1120,1370.0,1060.0
10,1,L,-121,945.2,524.8
10,1,L,59,859.2,534.2
10,1,L,251,784.8,953.6
10,1,L,431,766.9,935.8
10,1,L,751,787.5,1302.6
10,1,L,803,775.5,1198.5
10,1,L,935,788.8,1572.3
10,1,L,1035,821.3,1788.2
10,1,L,1327,799.4,1298.5
10,1,L,1407,772.1,965.5
10,1,L,2083,909.4,432.7
10,1,X,2027,790.0,835.0
11,1,L,13,814.4,717.1
11,1,L,185,389.2,897.5
11,1,L,345,380.3,600.0
11,1,X,1193,450.0,450.0
12,1,L,-115,975.1,387.2
12,1,L,193,1349.1,968.9
12,1,L,309,1374.5,1087.7
12,1,X,1610,1370.0,1060.0
13,1,L,-117,974.6,408.2
13,1,L,155,849.0,407.0
13,1,L,275,793.5,100.2
13,1,X,1320,870.0,235.0
14,1,L,32,771.1,710.3
14,1,L,156,786.1,798.3
14,1,L,232,1588.4,820.1
14,1,L,392,1604.3,908.8
14,1,L,476,1657.6,1525.9
14,1,L,712,1637.8,1346.9
14,1,L,932,1634.0,978.5
14,1,X,1595,1580.0,710.0
15,1,L,51,396.3,601.8
15,1,L,199,1055.1,798.6
15,1,L,315,1118.2,833.2
15,1,L,507,1108.8,800.7
15,1,L,1143,1118.1,495.3
15,1,X,1170,1080.0,660.0
16,1,L,-24,767.9,515.6
16,1,L,180,507.8,1064.1
16,1,L,312,422.2,1106.9
16,1,X,803,395.0,925.0
17,1,L,-123,1065.4,481.3
17,1,L,185,1667.7,293.2
17,1,L,301,1676.5,223.4
17,1,X,1490,1630.0,135.0
18,1,L,-119,2995.9,581.3
18,1,L,37,3270.0,404.0
18,1,L,505,3270.0,265.3
18,1,L,685,3270.0,107.3
18,1,L,1085,3270.0,375.0
18,1,L,1165,3270.0,539.4
18,1,L,1545,3270.0,-237.4
18,1,L,1737,3270.0,-471.5
18,1,L,1869,3270.0,-599.3
18,1,L,2045,1453.3,404.1
18,1,L,2189,1349.8,350.8
18,1,L,2377,1341.6,329.1
18,1,X,3390,1290.0,310.0
19,1,L,66,1260.0,1061.9
19,1,L,330,325.5,475.0
19,1,L,450,219.2,244.9
19,1,X,1547,220.0,130.0
20,1,L,-112,927.0,583.1
20,1,L,172,506.2,619.6
20,1,L,276,437.6,621.5
20,1,L,1644,1120.7,640.6
20,1,X,1581,450.0,450.0
21,1,L,-112,1092.5,548.4
21,1,L,108,902.1,649.0
21,1,L,204,947.5,512.5
21,1,L,348,864.6,1129.3
21,1,L,740,865.6,879.4
21,1,X,1581,870.0,235.0
22,1,L,-104,1036.0,973.8
22,1,L,60,1036.6,817.7
22,1,L,172,1100.3,666.7
22,1,X,1045,1080.0,660.0
23,1,L,-114,1043.2,344.6
23,1,L,230,255.8,263.2
23,1,L,330,267.9,196.8
23,1,L,462,243.6,186.1
23,1,X,1227,220.0,130.0
24,1,L,-115,980.9,453.3
24,1,L,157,1356.9,396.9
24,1,L,257,1331.3,313.6
24,1,L,437,1358.0,271.7
24,1,L,525,1278.3,123.7
24,1,X,1650,1290.0,310.0
25,1,L,-125,671.5,345.2
25,1,L,207,786.7,740.7
25,1,L,323,764.4,742.2
25,1,X,1374,790.0,835.0
26,1,L,-116,1044.9,345.5
26,1,L,116,827.6,566.3
26,1,L,244,446.9,955.0
26,1,L,432,444.2,965.3
26,1,L,640,424.1,989.1
26,1,L,1016,398.5,1003.1
26,1,X,1767,395.0,925.0
27,1,L,-74,1446.5,571.0
27,1,L,170,1620.3,204.5
27,1,L,294,1681.3,121.6
27,1,L,454,1668.8,78.8
27,1,X,1247,1630.0,135.0
28,1,L,-110,724.3,469.5
28,1,L,198,1357.4,1010.8
28,1,L,314,1446.6,1117.8
28,1,L,474,1427.7,1101.4
28,1,X,1125,1370.0,1060.0
29,1,L,1,857.5,817.4
29,1,L,189,1548.6,740.3
29,1,L,305,1630.2,719.3
29,1,X,896,1580.0,710.0
30,1,L,13,836.8,448.1
30,1,L,209,867.7,955.1
30,1,L,313,834.6,873.8
30,1,L,813,842.5,418.9
30,1,X,764,790.0,835.0
31,1,L,-22,529.8,596.9
31,1,L,198,1174.9,698.7
31,1,L,346,1116.7,680.6
31,1,L,558,1122.6,662.6
31,1,L,794,1099.9,665.0
31,1,L,922,1126.4,663.6
31,1,X,941,1080.0,660.0
32,1,L,-76,912.1,478.5
32,1,L,156,1315.4,376.4
32,1,L,272,1362.3,350.7
32,1,L,388,1375.3,483.9
32,1,X,591,1290.0,310.0
33,1,L,17,1115.2,749.0
33,1,L,193,485.6,733.4
33,1,L,357,483.1,590.4
33,1,X,1240,450.0,450.0
34,1,L,-118,1116.7,657.8
34,1,L,182,1635.9,288.3
34,1,L,290,1723.5,182.5
34,1,X,1141,1630.0,135.0
35,1,L,-116,785.1,395.7
35,1,L,88,613.6,799.1
35,1,L,276,1458.2,1095.2
35,1,L,404,1501.1,1135.7
35,1,L,608,1506.5,1177.1
35,1,L,1452,1507.8,1187.4
35,1,X,1447,1370.0,1060.0
36,1,L,-110,797.1,434.1
36,1,L,130,1071.1,353.3
36,1,L,242,957.1,359.8
36,1,X,685,870.0,235.0
37,1,L,-20,758.5,644.2
37,1,L,200,1624.9,818.4
37,1,L,320,1702.6,858.5
37,1,X,1577,1580.0,710.0
38,1,L,-114,932.9,351.4
38,1,L,210,552.2,1010.6
38,1,L,334,497.0,1097.6
38,1,X,834,395.0,925.0
39,1,L,-33,1397.8,588.6
39,1,L,191,465.7,419.9
39,1,L,291,284.8,319.4
39,1,L,415,273.6,245.1
39,1,X,873,220.0,130.0
40,1,L,-118,1087.5,570.4
40,1,L,166,993.5,406.9
40,1,L,250,964.0,324.6
40,1,X,806,870.0,235.0
41,1,L,-119,1149.3,648.3
41,1,L,181,1439.4,406.8
41,1,L,305,1425.6,371.9
41,1,X,829,1290.0,310.0
42,1,L,-112,920.2,440.9
42,1,L,164,940.4,818.9
42,1,L,280,891.7,931.7
42,1,L,1372,1034.4,393.4
42,1,X,1332,790.0,835.0
43,1,L,-110,995.3,427.2
43,1,L,190,1697.4,209.0
43,1,L,298,1741.1,156.1
43,1,L,586,1748.8,136.8
43,1,X,1126,1630.0,135.0
44,1,L,-113,786.6,248.4
44,1,L,183,1181.0,646.2
44,1,L,303,1219.9,707.2
44,1,L,491,1189.0,712.0
44,1,X,601,1080.0,660.0
45,1,L,-124,914.8,410.8
45,1,L,192,1658.9,708.8
45,1,L,320,1723.1,772.7
45,1,L,616,1714.8,803.1
45,1,X,1280,1580.0,710.0
46,1,L,-111,905.4,329.5
46,1,L,185,312.4,304.8
46,1,L,301,288.0,221.4
46,1,L,621,276.3,209.0
46,1,X,765,220.0,130.0
47,1,L,-110,1043.8,670.5
47,1,L,174,501.7,544.3
47,1,X,814,450.0,450.0
48,1,L,-110,1146.5,471.3
48,1,L,118,854.6,651.0
48,1,L,230,610.3,1002.3
48,1,L,346,467.0,1049.6
48,1,X,1278,395.0,925.0
49,1,L,-114,840.0,583.3
49,1,L,198,1389.9,1043.5
49,1,L,318,1437.5,1165.6
49,1,X,1650,1370.0,1060.0
50,1,L,-108,1272.4,370.9
50,1,L,216,507.8,959.7
50,1,L,340,482.5,1028.1
50,1,L,712,447.9,1030.1
50,1,X,1216,395.0,925.0
51,1,L,11,1051.0,348.7
51,1,L,175,910.2,288.5
51,1,L,351,925.7,262.1
51,1,X,751,870.0,235.0
52,1,L,-124,942.0,796.8
52,1,L,180,1417.1,1103.7
52,1,L,292,1468.7,1120.3
52,1,L,720,1504.2,1138.4
52,1,L,836,1468.9,1124.5
52,1,X,1144,1370.0,1060.0
53,1,L,-116,1342.7,438.0
53,1,L,188,1736.8,720.6
53,1,L,316,1690.9,725.0
53,1,X,1242,1580.0,710.0
54,1,L,-80,1471.5,1341.9
54,1,L,92,1474.7,1572.7
54,1,L,252,1703.5,1507.6
54,1,L,504,1722.0,54.6
54,1,X,1656,1630.0,135.0
55,1,L,-107,821.2,398.7
55,1,L,533,1290.7,110.4
55,1,L,1085,1305.7,346.9
55,1,L,1217,1331.0,358.0
55,1,L,1445,1365.2,324.7
55,1,L,1825,1352.7,324.3
55,1,L,1949,1367.1,329.7
55,1,X,2005,1290.0,310.0
56,1,L,-29,580.4,656.3
56,1,L,183,514.5,550.8
56,1,L,327,490.8,519.4
56,1,X,827,450.0,450.0
57,1,L,-114,953.7,554.8
57,1,L,150,1198.7,737.0
57,1,L,282,1155.4,721.7
57,1,X,1154,1080.0,660.0
58,1,L,-121,903.7,454.6
58,1,L,171,361.3,357.8
58,1,L,267,308.6,279.9
58,1,L,387,276.6,212.7
58,1,X,1259,220.0,130.0
59,1,L,-116,916.8,558.8
59,1,L,192,919.4,920.2
59,1,L,364,878.3,890.4
59,1,X,1288,790.0,835.0
60,1,L,-120,860.8,346.5
60,1,L,196,1652.3,692.3
60,1,L,320,1670.3,728.8
60,1,L,524,1703.8,736.6
60,1,X,1372,1580.0,710.0
61,1,L,-120,1071.2,390.2
61,1,L,148,1122.9,676.5
61,1,L,268,1176.1,685.9
61,1,L,1144,1134.3,394.0
61,1,X,1252,1080.0,660.0
62,1,L,-123,1123.6,375.8
62,1,L,173,496.8,495.3
62,1,X,1593,450.0,450.0
63,1,L,-115,1019.6,435.8
63,1,L,189,924.0,310.4
63,1,L,297,957.7,260.6
63,1,L,509,943.7,234.2
63,1,X,1241,870.0,235.0
64,1,L,-118,838.0,691.1
64,1,L,166,479.3,1004.7
64,1,L,1034,738.7,559.8
64,1,X,983,395.0,925.0
65,1,L,-109,939.3,399.3
65,1,L,219,1469.6,1157.1
65,1,L,319,1498.6,1106.1
65,1,L,1495,1097.7,361.3
65,1,X,1480,1370.0,1060.0
66,1,L,-113,1079.5,283.0
66,1,L,187,305.1,272.7
66,1,L,307,275.5,182.9
66,1,X,1084,220.0,130.0
67,1,L,-108,1082.3,447.4
67,1,L,152,1401.9,372.8
67,1,L,284,1406.3,328.2
67,1,X,1105,1290.0,310.0
68,1,L,-121,998.5,592.3
68,1,L,203,936.6,903.0
68,1,L,327,888.7,896.3
68,1,X,908,790.0,835.0
69,1,L,-116,915.8,410.0
69,1,L,176,1596.2,273.1
69,1,L,252,1747.5,180.4
69,1,L,372,1749.4,116.0
69,1,X,1503,1630.0,135.0
70,1,L,-123,906.6,618.8
70,1,L,153,543.7,599.2
70,1,L,233,530.8,510.2
70,1,L,405,508.6,491.5
70,1,X,978,450.0,450.0
71,1,L,-114,1022.6,632.7
71,1,L,202,1714.9,256.3
71,1,L,310,1748.8,143.1
71,1,X,1235,1630.0,135.0
72,1,L,-124,1110.8,559.3
72,1,L,212,358.0,343.8
72,1,L,332,300.6,240.6
72,1,L,568,267.5,279.8
72,1,X,1553,220.0,130.0
73,1,L,-48,819.2,893.1
73,1,L,232,475.2,1492.8
73,1,X,1161,395.0,925.0
74,1,L,-114,837.9,923.2
74,1,L,154,1122.4,1029.2
74,1,L,258,1159.5,1099.1
74,1,L,962,1151.8,1288.9
74,1,L,1014,1118.2,1331.3
74,1,X,1539,1080.0,660.0
75,1,L,-119,1084.0,1269.6
75,1,L,185,921.9,687.0
75,1,L,265,880.8,180.8
75,1,X,1252,870.0,235.0
76,1,L,-114,867.2,149.6
76,1,X,497,1290.0,310.0
77,1,L,-70,781.7,357.0
77,1,L,150,787.2,517.7
77,1,L,494,785.8,529.8
77,1,L,550,784.4,545.4
77,1,X,613,790.0,835.0
78,1,L,-110,892.4,181.7
78,1,L,114,866.1,347.0
78,1,L,298,1388.0,836.1
78,1,L,434,1387.8,834.8
78,1,X,869,1370.0,1060.0
79,1,L,-122,1014.6,264.3
79,1,L,182,1570.8,444.2
79,1,L,310,1587.0,452.4
79,1,X,585,1580.0,710.0
80,1,L,-121,1023.8,272.0
80,1,L,167,906.6,215.7
80,1,L,299,905.8,193.7
80,1,X,442,870.0,235.0
81,1,L,-59,1004.4,534.5
81,1,L,173,516.1,556.7
81,1,L,265,523.8,500.3
81,1,L,369,487.5,471.0
81,1,X,488,450.0,450.0
82,1,L,-119,949.3,394.3
82,1,L,225,1711.6,76.3
82,1,X,1052,1630.0,135.0
83,1,L,-57,1718.0,114.1
83,1,L,171,1434.7,260.8
83,1,L,759,1441.7,279.4
83,1,X,1290,1290.0,310.0
84,1,L,-94,1219.7,690.3
84,1,L,166,1143.7,1026.6
84,1,L,218,1151.2,910.5
84,1,L,306,1182.5,948.6
84,1,L,662,1162.5,909.6
84,1,X,781,1080.0,660.0
85,1,L,-77,1155.9,775.8
85,1,L,115,820.2,713.2
85,1,L,243,1499.1,1175.5
85,1,L,807,1509.9,1185.7
85,1,X,878,1370.0,1060.0
86,1,L,-112,799.9,397.1
86,1,L,168,324.3,393.9
86,1,L,276,289.3,298.0
86,1,L,816,279.2,289.1
86,1,L,856,258.5,325.4
86,1,L,1168,279.6,303.3
86,1,L,1324,209.0,306.6
86,1,L,1408,281.4,262.2
86,1,X,1867,220.0,130.0
87,1,L,28,1308.0,1071.8
87,1,L,216,524.0,1175.0
87,1,L,360,534.3,1149.7
87,1,X,815,395.0,925.0
88,1,L,-111,723.3,501.8
88,1,L,177,934.2,1078.1
88,1,L,317,951.2,1241.7
88,1,L,533,971.0,1229.5
88,1,L,593,941.0,1166.3
88,1,X,774,790.0,835.0
89,1,L,-118,1101.0,880.7
89,1,L,50,687.9,867.9
89,1,L,322,1793.8,996.1
89,1,L,474,1748.9,969.9
89,1,L,826,1756.4,896.6
89,1,X,1063,1580.0,710.0
90,1,L,17,1395.6,431.2
90,1,L,189,1755.8,265.7
90,1,L,305,1790.0,240.3
90,1,L,569,1760.7,903.8
90,1,L,669,1719.9,982.7
90,1,L,1289,1728.5,980.8
90,1,X,1500,1630.0,135.0
91,1,L,-112,887.0,187.0
91,1,L,88,1105.2,193.6
91,1,L,296,1527.9,1239.0
91,1,L,416,1551.9,1265.2
91,1,L,872,1503.7,1254.9
91,1,L,1280,1461.3,1256.3
91,1,L,1808,1496.5,1218.2
91,1,L,2180,1525.5,1416.7
91,1,L,2324,1449.8,1237.6
91,1,L,2960,1458.8,1226.9
91,1,L,3148,1441.2,1222.2
91,1,X,3551,1370.0,1060.0
92,1,L,-108,1094.6,555.7
92,1,L,152,901.9,421.4
92,1,L,276,903.2,356.7
92,1,X,792,870.0,235.0
93,1,L,-116,986.9,744.8
93,1,L,184,1597.2,864.0
93,1,L,296,1650.5,833.6
93,1,X,720,1580.0,710.0
94,1,L,-121,874.1,444.7
94,1,L,187,303.2,374.8
94,1,L,287,276.4,301.3
94,1,L,487,258.8,275.3
94,1,X,659,220.0,130.0
95,1,L,-115,964.7,713.1
95,1,L,153,1144.4,780.9
95,1,L,325,1133.4,754.5
95,1,L,981,1165.0,397.7
95,1,X,913,1080.0,660.0
96,1,L,-112,1131.8,363.8
96,1,L,204,545.9,980.3
96,1,L,328,465.1,1040.6
96,1,L,1244,1017.3,436.0
96,1,X,1180,395.0,925.0
97,1,L,-111,993.1,393.6
97,1,L,261,872.8,947.3
97,1,X,917,790.0,835.0
98,1,L,-108,1005.1,452.4
98,1,L,168,1347.4,432.2
98,1,L,268,1363.4,385.1
98,1,X,872,1290.0,310.0
99,1,L,-119,948.5,807.0
99,1,L,177,523.0,627.8
99,1,L,277,497.2,570.2
99,1,L,577,472.8,540.5
99,1,X,1141,450.0,450.0
100,1,L,-118,1172.4,491.8
100,1,L,170,914.9,371.6
100,1,L,274,914.4,307.1
100,1,X,630,870.0,235.0
101,1,L,-111,1125.0,672.6
101,1,L,205,1714.3,271.3
101,1,L,321,1712.4,218.6
101,1,X,613,1630.0,135.0
102,1,L,-111,938.3,663.5
102,1,L,213,497.6,1102.9
102,1,L,337,484.8,1064.5
102,1,L,713,469.9,1045.1
102,1,X,917,395.0,925.0
103,1,L,-124,845.2,495.0
103,1,L,196,1629.6,782.3
103,1,L,320,1642.4,783.8
103,1,X,944,1580.0,710.0
104,1,L,-114,999.4,563.2
104,1,L,178,1167.7,781.3
104,1,L,322,1146.8,807.1
104,1,X,1178,1080.0,660.0
105,1,L,-94,1061.6,807.2
105,1,L,174,548.1,739.6
105,1,L,258,519.5,682.8
105,1,L,358,556.6,650.3
105,1,L,526,529.1,643.0
105,1,L,1062,509.6,665.3
105,1,L,1218,524.5,667.4
105,1,X,1170,450.0,450.0
106,1,L,-121,531.0,671.1
106,1,L,183,945.6,1025.1
106,1,L,299,940.9,1062.0
106,1,L,1443,981.9,1042.2
106,1,L,2099,961.6,1044.7
106,1,X,2475,790.0,835.0
107,1,L,-90,774.4,663.0
107,1,L,162,1400.9,584.9
107,1,L,262,1448.5,512.2
107,1,L,454,1449.3,482.1
107,1,X,926,1290.0,310.0
108,1,L,-115,1101.4,793.7
108,1,L,69,808.1,1057.4
108,1,L,277,437.7,505.8
108,1,L,381,361.6,424.3
108,1,L,489,339.0,375.2
108,1,L,693,308.2,354.9
108,1,X,1337,220.0,130.0
109,1,L,-122,776.2,1080.2
109,1,L,182,1550.0,1260.1
109,1,L,418,1535.4,1264.3
109,1,X,1034,1370.0,1060.0
110,1,L,-124,977.5,586.1
110,1,L,100,608.6,538.5
110,1,L,248,549.2,644.8
110,1,X,712,450.0,450.0
111,1,L,-112,1045.9,639.6
111,1,L,192,1708.0,434.5
111,1,L,268,1767.5,352.8
111,1,L,380,1785.0,324.3
111,1,L,768,1792.8,313.6
111,1,X,1100,1630.0,135.0
112,1,L,28,659.1,927.2
112,1,L,236,1667.7,950.3
112,1,L,348,1746.5,886.0
112,1,X,824,1580.0,710.0
113,1,L,-117,895.7,602.1
113,1,L,163,1234.3,863.6
113,1,X,439,1080.0,660.0
114,1,L,-119,846.9,577.3
114,1,L,149,1003.0,416.3
114,1,X,557,870.0,235.0
115,1,L,-117,837.0,826.4
115,1,L,219,360.0,446.9
115,1,L,327,320.2,354.2
115,1,X,895,220.0,130.0
116,1,L,-113,1202.6,874.0
116,1,L,171,1429.4,545.8
116,1,L,279,1455.5,489.4
116,1,L,695,1454.0,479.7
116,1,X,1131,1290.0,310.0
117,1,L,-59,1058.7,482.3
117,1,L,233,952.9,1255.3
117,1,L,329,954.2,1161.2
117,1,X,1237,790.0,835.0
118,1,L,-121,875.8,482.5
118,1,L,231,1504.3,1198.1
118,1,L,347,1587.6,1323.0
118,1,L,567,1562.8,1358.9
118,1,L,791,1545.2,1350.4
118,1,X,1459,1370.0,1060.0
119,1,L,-116,963.8,447.4
119,1,L,192,570.8,1129.3
119,1,L,332,512.4,1172.5
119,1,X,1080,395.0,925.0
120,1,L,-111,1016.8,689.5
120,1,L,161,591.5,661.4
120,1,L,289,518.1,664.1
120,1,X,605,450.0,450.0
121,1,L,-120,932.1,631.5
121,1,L,168,325.8,520.9
121,1,L,280,261.9,362.2
121,1,X,836,220.0,130.0
122,1,L,-122,952.2,662.1
122,1,L,202,1448.1,1215.5
122,1,L,326,1487.6,1333.4
122,1,X,1251,1370.0,1060.0
123,1,L,-113,951.1,698.4
123,1,L,211,1564.9,963.4
123,1,L,335,1687.3,990.1
123,1,L,595,1687.0,972.0
123,1,L,835,1693.9,939.9
123,1,L,1555,1281.0,511.4
123,1,X,1632,1580.0,710.0
124,1,L,-86,770.6,465.2
124,1,L,246,741.9,500.6
124,1,L,410,1137.7,799.4
124,1,L,542,1175.3,853.7
124,1,L,726,1165.3,850.2
124,1,X,927,1080.0,660.0
125,1,L,-116,956.7,539.8
125,1,L,204,534.3,1178.6
125,1,L,416,534.6,1202.6
125,1,X,849,395.0,925.0
126,1,L,-110,1109.6,725.6
126,1,L,178,1800.0,463.5
126,1,L,290,1791.1,346.8
126,1,L,642,1740.9,307.3
126,1,X,1647,1630.0,135.0
127,1,L,56,1963.1,778.1
127,1,L,244,1138.9,1155.6
127,1,L,360,950.8,1604.5
127,1,L,916,924.6,495.7
127,1,L,1136,916.6,335.4
127,1,X,1981,870.0,235.0
128,1,L,-110,1029.6,900.0
128,1,L,170,877.3,1071.5
128,1,X,829,790.0,835.0
129,1,L,-112,810.1,429.8
129,1,L,164,1377.5,526.5
129,1,L,612,1364.1,503.0
129,1,X,739,1290.0,310.0
130,1,L,-118,1019.3,559.9
130,1,L,210,1477.3,1315.1
130,1,L,326,1555.9,1346.4
130,1,X,949,1370.0,1060.0
131,1,L,-107,1028.9,608.6
131,1,L,329,1738.2,979.2
131,1,L,497,1694.9,970.5
131,1,L,737,1706.9,960.2
131,1,X,2208,1580.0,710.0
132,1,L,-117,1025.9,637.7
132,1,L,163,546.6,730.1
132,1,L,291,519.8,682.3
132,1,X,1358,450.0,450.0
133,1,L,-116,983.3,628.6
133,1,L,200,1751.5,447.1
133,1,L,320,1764.9,383.0
133,1,X,1287,1630.0,135.0
134,1,L,-121,691.2,636.3
134,1,L,155,937.1,475.1
134,1,L,271,963.6,428.4
134,1,L,447,1012.6,376.9
134,1,L,1291,977.5,380.8
134,1,L,1471,982.4,391.7
134,1,X,2170,870.0,235.0
135,1,L,-121,1199.6,818.8
135,1,L,191,1182.1,870.1
135,1,X,1066,1080.0,660.0
136,1,L,-110,481.3,537.8
136,1,L,190,529.6,1067.7
136,1,L,334,510.3,1140.7
136,1,L,550,504.2,1126.3
136,1,X,791,395.0,925.0
137,1,L,-118,788.1,390.8
137,1,L,110,658.1,753.4
137,1,L,198,1020.3,1016.7
137,1,L,314,902.4,1019.9
137,1,X,623,790.0,835.0
138,1,L,-119,1190.2,619.9
138,1,L,157,1331.9,520.3
138,1,L,361,1245.7,1098.6
138,1,X,982,1290.0,310.0
139,1,L,-110,1219.9,739.7
139,1,L,198,420.5,424.7
139,1,L,278,314.8,354.9
139,1,L,378,250.2,367.5
139,1,L,510,239.6,475.6
139,1,L,590,251.5,949.7
139,1,X,1263,220.0,130.0
140,1,L,-113,944.5,1618.7
140,1,L,171,1375.1,1336.9
140,1,L,283,1365.1,1285.3
140,1,X,724,1290.0,310.0
141,1,L,-44,833.6,1566.8
141,1,L,200,895.1,1117.2
141,1,L,340,859.2,1077.4
141,1,X,919,870.0,235.0
142,1,L,-121,440.1,1405.5
142,1,L,83,575.0,1400.9
142,1,L,175,446.4,1282.9
142,1,L,311,450.1,1235.3
142,1,L,887,1421.1,1238.1
142,1,X,826,450.0,450.0
143,1,L,-114,1362.9,1172.4
143,1,L,150,1169.6,1407.0
143,1,L,254,1094.4,1297.1
143,1,X,921,1080.0,660.0
144,1,L,-8,1318.6,1014.5
144,1,L,252,525.5,1669.0
144,1,L,376,498.6,1648.8
144,1,X,995,395.0,925.0
145,1,L,-112,1021.4,818.1
145,1,L,248,909.3,1510.0
145,1,L,344,888.8,1411.1
145,1,L,508,854.4,1409.1
145,1,X,851,790.0,835.0
146,1,L,-122,871.3,754.9
